gene_symbol,log2fc,pvalue,padj
CYYR1,-0.8149949836928719,0.01371102,0.01371102
CLNK,2.771447268501797,0.007990228,0.007990228
WFIKKN1,0.805596450395082,0.047071614,0.047071614
CLCN1,1.0203169399569179,0.04655765,0.04655765
CLCN4,0.6994660925627223,0.028813286,0.028813286
CLU,-0.5433381253850731,0.044579032,0.044579032
CLNS1A,-0.18627001195168016,0.046573913,0.046573913
OR10AD1,1.2935550237643023,0.037884231,0.037884231
JDP2,-0.4955965238867901,0.018038281,0.018038281
NTAN1,0.40382048444340746,0.04060478,0.04060478
INO80C,0.35526801340564146,0.004476317,0.004476317
MAB21L3,1.4362134219374803,0.009762615,0.009762615
TMEM125,0.9197772384278826,0.038530463,0.038530463
FITM2,0.28969582171807534,0.035181586,0.035181586
PM20D2,-0.4015052723949434,0.031548883,0.031548883
CPE,0.7043895536847766,0.047385607,0.047385607
CREBL2,-0.4169104285601545,0.002648135,0.002648135
TLDC2,-0.2795035260858116,0.042693093,0.042693093
RIPOR3,-1.905200552542698,0.046981537,0.046981537
RBBP8NL,3.1837407790819516,0.001933235,0.001933235
SYT9,1.1790665157940663,0.046742362,0.046742362
PLEKHA7,-0.36942617359311775,0.028999347,0.028999347
CSNK1A1,-0.10243990397522434,0.042961362,0.042961362
GSC,-1.2250951610011251,0.043424413,0.043424413
CSNK1D,0.15783302489605322,0.043536374,0.043536374
KIF23-AS1,-0.8770764893659035,0.0040678,0.0040678
SLC38A8,2.2666169174519983,0.020455258,0.020455258
ZNF578,1.1797710317020644,0.012828976,0.012828976
ZNF542P,0.3123766637835957,0.022766477,0.022766477
ADRA2A,1.5669168145310062,0.049909971,0.049909971
LINC01931,3.2146567725734636,0.00498204,0.00498204
GAREM2,-0.6733442268741959,0.046736965,0.046736965
KLHL23,-0.5164302483953012,0.046441348,0.046441348
GPR155,0.41539380239483686,0.026517194,0.026517194
NCBP2AS2,0.27876685197190426,0.042579403,0.042579403
CIDECP1,0.4012688945708473,0.045372239,0.045372239
CYP1A1,0.9239172566411081,0.037491619,0.037491619
CDCA2,-1.1753649338541374,0.001440265,0.001440265
LRATD2,-0.7193938559058412,0.038091172,0.038091172
CYP8B1,1.420215342314277,0.024242057,0.024242057
SLC5A12,1.0567642083633506,0.013126086,0.013126086
DAB2,0.5247317276608525,0.047478976,0.047478976
RETREG3,0.30187357271543963,0.04404328,0.04404328
DDB1,0.1622831980500592,0.021172091,0.021172091
DHX8,0.1347921667580511,4.1187e-4,4.1187e-4
BMPER,0.9683652093162182,0.035754459,0.035754459
COL22A1,-3.3451746798483395,3.39764e-4,3.39764e-4
CLEC4C,2.1558419277128387,0.012257369,0.012257369
UBE2L5,1.1202007753007637,0.03046264,0.03046264
ARID3A,0.5168733709000188,0.039397454,0.039397454
ECT2,-0.2939768755668161,0.021189293,0.021189293
EIF2D,-0.23724242268146753,0.028339393,0.028339393
EGF,-0.9600441055684694,0.04666873,0.04666873
ZNF626,0.40400930495622694,0.031466758,0.031466758
ARL13B,-0.41896268078485954,0.039436633,0.039436633
RPL22L1,-0.4853126726707573,0.016011565,0.016011565
SLC51A,0.652836923881016,0.006226025,0.006226025
CENPV,-0.40727777185763586,0.032550164,0.032550164
HACD2,-0.3788667339688134,0.048790964,0.048790964
SMIM14,0.2162330663668225,0.029663174,0.029663174
TMEM184A,0.5492906653318911,0.01291107,0.01291107
TUBB,0.15229194978070637,0.042415751,0.042415751
SLC25A43,-0.9056249245683201,0.041313084,0.041313084
NR2F6,0.32760052396618566,0.043792075,0.043792075
EYA4,-1.77942659322776,0.043416001,0.043416001
ABCD1,0.4149794094362449,0.009174011,0.009174011
FABP4,3.188328621233707,0.032827573,0.032827573
FABP6,0.9934514062083305,0.048297432,0.048297432
FABP7,-1.7848366191931744,0.037958163,0.037958163
